REPORTER,QUERY_TYPE,QUERY_ID,AGGREGATE_METHOD,CYCLELIST,POWER,TIMESTAMP,TRUSTED_VALUE,TX_HASH,CURRENT_TIME,TIME_DIFF,VALUE,DISPUTABLE,POWER_OF_AGG,
tellor13l5f93zutylh847cnmd2rpg6hha86dju649964,SpotPrice,5c13cd9c97dbb98f2429c101a2a8150e6c7a0ddaff6124ee176a3a411067ded0,weighted-median,true,78,1748870491820,40.355,55C35CAFA25CDC564B1C799CA4EB7CE264F4BF8980743CA80189297501977EB9,1748870502732,10912,40.375,False
tellor198dvh9n2d7aqvrxzcsdfz73xtkv9jcjv5rakr6,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,1134,1748870499834,2493.215,280AA4116A56F12FC65675102150631F4D3118BBE4479DC5855FA92B7B4747D9,1748870506149,6315,2493.99,False
tellor1gkstv3n4cpmdskh4m8mhr2mlljf540sqsm7gnp,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,1085,1748870499834,2493.215,7294B15CB577DD72E7FCF93D745822C42FD759883BDF4619A2A6940F48278E49,1748870506163,6329,2493.52,False
tellor1gnr3smk3yvqrzfpgdz492u23gtkn4aasgyfyj6,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,124,1748870499834,2493.215,DF8C47B3CE2138737FB5D169C762C45F635AEAF36A4FFF4DB14A9C8C65ABE705,1748870506171,6337,2493.99,False
tellor1952ghnp9jat6eraqakdjruplrj9c40f0tn5jld,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,1173,1748870499834,2493.215,94D6B5D99CF7238655A9428CF675D20FD0894490443436031B7AFC0596754CF3,1748870506180,6346,2493.99,False
tellor10usyr7v4xe2uhtnvg4kwtgtuzh5e4u2378zjj9,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,1189,1748870499834,2493.215,BE8BEFA0C5B778F26A2618A41B74D08AAA18988248EE5FC8DB885F68FC4765CD,1748870506188,6354,2493.4,False
tellor1352g2lt8h2r86k88vmnkhse9s056gn8cv0vuhd,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,49,1748870499834,2493.215,C5D80F0CD8B324F10A63EDEB3EEFC3208636A2FCB3D62FC796C0B8479960ACD3,1748870506196,6362,2493.52,False
tellor1a60lcwf7l0h6grhxjkskd4m304tl69sffxlda3,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,53,1748870499834,2493.215,37552F403A86939556022CEC49085EE3470EDAB12B1CDE885B6535A3F34967FF,1748870506205,6371,2493.4,False
tellor13l5f93zutylh847cnmd2rpg6hha86dju649964,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,78,1748870499834,2493.215,DA356412C2A9617A5837C32F411EEDFFD239285495EFAC02F095A67DF2358857,1748870506213,6379,2493.99,False
tellor1vk2f5m4jsezgaq9tlu2fhq7t94xpykjlmqcn5k,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,1172,1748870499834,2493.215,048FC2524B9D7B5A1537E2C1B55BE3E8DAD4D8D304E15D715C71C597F615C993,1748870506221,6387,2493.4,False
tellor15ap5jyn02a6s45qsgk5dqc5zu09ma50nrepq2v,SpotPrice,83a7f3d48786ac2667503a61e8c415438ed2922eb86a2906e4ee66d9a2ce4992,weighted-median,true,1110,1748870499834,2493.215,E2A23FC991121C811DB1F6F73BC743CB77011415ED5FD3707676ECB841FBA79C,1748870506229,6395,2493.99,False
